DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2017-Q4,117357.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2018-Q1,110299.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2018-Q2,115958.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2018-Q3,111067.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2018-Q4,122727.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2019-Q1,114695.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2019-Q2,119907.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2019-Q3,116432.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2019-Q4,127642.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2020-Q1,116332.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2020-Q2,105827.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2020-Q3,114198.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2020-Q4,124391.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2021-Q1,119295.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2021-Q2,126003.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2021-Q3,124570.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2021-Q4,138062.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2022-Q1,131973.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2022-Q2,138685.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2022-Q3,135406.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2022-Q4,147981.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2023-Q1,141834.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2023-Q2,145885.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BE,2023-Q3,141861.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2010-Q1,7633.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2010-Q2,9249.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2010-Q3,10398.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2010-Q4,11008.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2011-Q1,8861.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2011-Q2,10405.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2011-Q3,11365.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2011-Q4,10847.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2012-Q1,8703.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2012-Q2,10504.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2012-Q3,11530.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2012-Q4,11517.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2013-Q1,8881.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2013-Q2,10258.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2013-Q3,11255.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2013-Q4,11660.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2014-Q1,8654.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2014-Q2,10356.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2014-Q3,11945.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2014-Q4,12068.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2015-Q1,9346.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2015-Q2,11392.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2015-Q3,12359.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2015-Q4,12699.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2016-Q1,10072.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2016-Q2,11770.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2016-Q3,13261.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2016-Q4,13647.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2017-Q1,10724.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2017-Q2,12741.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2017-Q3,14302.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2017-Q4,14733.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2018-Q1,11337.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2018-Q2,13743.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2018-Q3,15587.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2018-Q4,15531.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2019-Q1,12926.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2019-Q2,15261.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2019-Q3,16347.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2019-Q4,16995.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2020-Q1,13162.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2020-Q2,14307.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2020-Q3,16793.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2020-Q4,17343.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2021-Q1,14512.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2021-Q2,16532.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2021-Q3,19514.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2021-Q4,20500.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2022-Q1,17223.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2022-Q2,19932.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2022-Q3,23412.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2022-Q4,25233.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2023-Q1,20710.5,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2023-Q2,21946.6,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,BG,2023-Q3,24780.7,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2010-Q1,103746.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2010-Q2,110655.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2010-Q3,117518.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2010-Q4,121231.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2011-Q1,121252.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2011-Q2,127614.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2011-Q3,136158.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2011-Q4,131267.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2012-Q1,130679.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2012-Q2,133803.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2012-Q3,133632.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2012-Q4,135921.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2013-Q1,129465.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2013-Q2,133327.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2013-Q3,132943.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2013-Q4,136020.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2014-Q1,132782.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2014-Q2,136520.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2014-Q3,137567.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2014-Q4,141156.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2015-Q1,152759.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2015-Q2,160203.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2015-Q3,155856.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2015-Q4,157007.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2016-Q1,151229.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2016-Q2,155397.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2016-Q3,155966.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2016-Q4,159231.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2017-Q1,156600.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2017-Q2,156777.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2017-Q3,151424.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2017-Q4,151281.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2018-Q1,147964.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2018-Q2,152361.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2018-Q3,154804.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2018-Q4,159280.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2019-Q1,155332.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2019-Q2,159208.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2019-Q3,163372.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2019-Q4,166553.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2020-Q1,163962.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2020-Q2,155409.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2020-Q3,163986.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2020-Q4,167363.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2021-Q1,161659.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2021-Q2,168826.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2021-Q3,174139.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2021-Q4,183140.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2022-Q1,183086.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2022-Q2,190889.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2022-Q3,200915.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2022-Q4,203497.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2023-Q1,197917.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2023-Q2,202727.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CH,2023-Q3,206010.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2010-Q1,4604.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2010-Q2,4889.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2010-Q3,4997.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2010-Q4,4969.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2011-Q1,4718.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2011-Q2,5038.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2011-Q3,5048.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2011-Q4,5051.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2012-Q1,4679.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2012-Q2,4936.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2012-Q3,4995.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2012-Q4,4883.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2013-Q1,4265.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2013-Q2,4660.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2013-Q3,4654.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2013-Q4,4459.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2014-Q1,4132.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2014-Q2,4435.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2014-Q3,4565.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2014-Q4,4349.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2015-Q1,4169.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2015-Q2,4543.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2015-Q3,4663.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2015-Q4,4566.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2016-Q1,4356.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2016-Q2,4789.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2016-Q3,4951.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2016-Q4,4916.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2017-Q1,4716.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2017-Q2,5133.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2017-Q3,5284.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2017-Q4,5177.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2018-Q1,5041.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2018-Q2,5557.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2018-Q3,5585.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2018-Q4,5490.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2019-Q1,5350.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2019-Q2,5881.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2019-Q3,6080.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2019-Q4,5865.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2020-Q1,5568.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2020-Q2,5093.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2020-Q3,5730.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2020-Q4,5694.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2021-Q1,5741.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2021-Q2,6077.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2021-Q3,6523.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2021-Q4,6584.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2022-Q1,6462.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2022-Q2,6782.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2022-Q3,7398.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2022-Q4,7134.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2023-Q1,6994.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2023-Q2,7279.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CY,2023-Q3,7770.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2010-Q1,35709.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2010-Q2,39564.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2010-Q3,40716.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2010-Q4,42021.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2011-Q1,38675.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2011-Q2,42161.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,CZ,2011-Q3,42224.8,
